ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.08079450427684,178.77771608491,10490.8389868062,7.5330420019372095,354.05764852081103,367.758689247449,14.6689500495364,57.4014651193906,4.12640753312105,0
6.783023739620581,236.27886653349998,8213.77224471432,9.332861241558131,333.77577661081403,501.018534749634,11.5907066151389,91.6809312958708,4.778808149718991,0
5.830542048973101,165.467024718733,30021.2570785221,8.43309657812101,334.397777261486,494.154504746171,16.6666134747393,69.5802530115576,5.19211665042692,0
9.319176393077571,199.33356542130002,14294.2403499593,7.78494044923942,366.05175188089106,338.44144996453997,15.2152926636938,63.3914681455542,4.12923041638986,0
8.18592341731304,240.979103762314,23641.4720284262,6.611448597083941,318.689010371964,410.158221845163,13.109910873307399,56.9139808689989,3.56694514502904,1
6.0395677903077996,246.692854709966,39489.0097363008,3.19496876047696,333.77577661081403,357.986312557101,13.239355515057198,78.4045338050097,4.20683550448722,0
7.425102223222059,204.48628164651902,18608.9408738496,7.43449274757963,318.18329661711203,338.93527092327,16.2447550140407,94.605311093099,2.55877274432351,1
6.0578281137195304,230.71769333077802,44868.458368024,6.44339156589209,333.77577661081403,397.236783890122,14.0379031585034,76.7016091573143,3.29224926687337,0
5.89514555813806,192.041369147358,14704.9062461056,7.90576867031811,305.80773739096804,429.766223266616,15.0181376864998,44.8875975368762,5.07521428765275,0
7.08079450427684,205.95225013932702,29743.822595234502,7.5186920087987,333.77577661081403,430.246010107082,20.720472883612896,82.39676576905191,3.89392599089526,0
10.5607446362182,181.893365561554,21783.6510333634,6.9912599962381305,340.39037835517297,456.55640212234397,16.4828353669639,34.2520490783523,3.96468635002213,0
5.28029229639521,164.057388717958,13679.0569047303,5.971385389371611,333.77577661081403,635.888484058225,11.8056250775631,35.4338637167535,3.8353059079913097,1
7.08079450427684,171.695022433725,38971.0510103751,8.3655785076521,385.95373042212304,397.44171280344597,17.2016078676533,73.6469956064504,2.64321241164053,0
4.03406341143777,303.702626726473,33219.0745454325,4.42555930436755,333.77577661081403,494.32090708411204,13.415230462777199,72.0126419860253,5.024742306559981,1
10.033933455332301,213.64741863108898,25433.2320953081,5.202937534233651,319.010074348213,362.262156825255,13.994461152064302,68.020769878119,2.90153546744547,0
6.47588539860955,177.294949440253,16532.828822484,10.096587966022401,305.24894474554003,466.649419971444,6.776145723392401,65.14649030131609,4.30611297137217,0
6.8696389414590895,251.293447537342,21728.8212952965,8.8031747454059,279.776856545596,539.466876868315,12.9941400000062,56.409707919716,4.72670245351097,1
6.978664262373821,183.24279619429402,23114.4460756879,6.50082540162331,323.155776883591,470.07870531553397,16.0828474789341,65.9957167748058,4.7669432360725805,0
5.694475546337451,193.432130252788,18742.9252223898,6.556668444833781,327.002370631152,448.75415077959394,13.6233079951204,56.3264966158477,4.10746711929505,0
7.992026977293411,174.55800631401698,34585.0896069508,6.5873023014257095,333.77577661081403,543.949140866342,12.199449089655301,71.2712308011135,4.64709559448569,1
7.73570502175166,137.318165827162,16723.9772436458,7.675826174302701,282.539892327536,595.329263450131,18.7561393718835,63.0427791647274,2.14861153614527,0
6.85030203241596,167.985039718038,40588.4338307797,3.3723692537483503,265.431120619822,300.411743950192,16.0052067526933,72.3632167927763,3.08029670961988,1
7.009601694292701,220.561995969609,18628.696825147,6.78168039704592,333.77577661081403,397.996102959376,14.808674481667099,77.76353379077621,3.1219448513262997,0
8.54589034648769,255.324871912128,31056.5787823247,3.61977903521796,333.77577661081403,426.883366660527,13.7829887358496,34.448293247521896,5.0368829866252804,0
7.08079450427684,229.77134953009,16162.2623066076,4.93366222701663,333.77577661081403,448.846036389505,8.816486899369009,66.396292946768,4.60092756890287,0
9.79471784852151,254.425066374634,12490.5582760584,5.99248037425223,291.197260533296,576.04608347393,11.6652970024546,80.6982142179869,2.8071297746005297,1
12.2469280685198,217.368014176777,11318.1405625728,8.46516038418298,375.89475835574797,347.653053797481,9.762504595057981,73.8324048123078,3.5332434245897297,0
6.73915769202205,156.48275940474198,30950.6810998215,6.543089824078059,363.179623513833,425.288836697235,11.653457753679302,70.3670488180293,5.21448401618042,0
8.13273696506568,206.786448037792,25838.128483750097,8.68483259764943,346.61184929982903,472.277025586344,11.633015233835799,66.396292946768,2.96943392073812,0
8.27205509125987,204.22532906846297,24196.5226787573,8.44840522471032,332.890382459043,500.68487324886803,15.1574075246843,71.0227437139548,5.140207742689411,0
4.87256087837103,224.705105117477,16960.4346306357,7.0780148890041295,323.036852059424,354.390604275269,15.6921756112492,79.9628026711345,3.91800579858392,1
7.27475685486016,195.118029794959,21496.745136029298,6.57108975185902,360.69781508625505,418.37358209922303,11.3825434575058,81.23560796586709,4.27158071611845,0
8.8283266575224,189.975552652798,13527.9898856966,7.14596739137408,408.59120842829697,338.512459000489,18.5435002865095,66.396292946768,3.05282214797925,0
8.01883160724048,197.78558785095402,23104.520386915,9.67486044876143,322.934548175136,395.738630577163,13.3377479784218,68.8502040552072,3.18847733373436,1
5.34307510296649,211.662091143177,45166.912141415,6.65180129202748,279.767499685889,485.9597174456969,19.6823369727828,70.546862250786,4.24003170771755,0
9.26828189464179,204.360485284235,14333.5380238058,9.07012628657369,328.297946792745,431.475412184394,11.934801935395999,90.9017997166344,5.255703381928599,0
7.81014493319684,187.315047738561,20418.8899258183,7.21489572418028,325.228880822523,351.186080858703,16.8003996084042,68.48548028789389,4.03377370934314,0
7.4222252643504,203.323307894716,40148.1237214392,5.60231354699278,256.590451126745,401.775457209661,9.02566110380519,53.019584971118604,4.48651269252883,1
5.579517092708,223.616392996728,13289.201652748301,7.698690079377401,368.897034016997,375.275969477872,20.224425810780698,104.58088148736,4.04391469260246,1
4.12652871510022,125.47488351387399,11215.9459015929,5.366011335667969,261.444797679307,445.241456885187,18.5759206776085,86.43365536398541,4.46020098375529,0
10.5813859876283,213.776438643021,11298.450090961102,7.668897441408559,300.184621656557,497.169128140487,17.9712947157641,83.34530446606,2.96694565059386,0
7.347030355621349,199.613720752529,19073.2595945615,5.766832204959281,336.99433485899897,413.21423049371805,12.482482392969999,56.7940839687732,4.29788070015499,1
10.5502732731362,185.165814580144,32150.9793928329,8.93396613901304,333.77577661081403,566.37939742203,14.282960532198,85.393399189635,3.9513044626049196,1
7.15905299049746,161.478710358119,25591.8409841675,10.189527996586401,367.59639651851194,330.55045266713904,15.447841727886301,51.18831726937321,4.291668966809951,1
6.628427347390651,215.245532099813,18059.3308518857,6.931786685508371,333.77577661081403,374.455061755552,11.6210742966852,77.9408220263483,3.40527861833341,1
8.3329534848446,236.532404162462,18881.7951776453,4.2756930471398,333.77577661081403,384.72916237632796,15.1210552258249,55.5077387638914,3.4082995880231803,0
6.66493458440267,218.77000835395802,16477.3508061194,7.32500080939983,299.846523488842,412.30858785515295,17.1926852582115,41.0357890880177,4.502138213738981,0
7.309596473979959,193.47259613719,19343.1495114014,7.66406056657074,306.685455332809,426.56192762013,12.844365545959402,111.59544769593501,4.04820246287638,0
6.61801090558467,233.661635852893,19598.8607397257,4.70104934575262,432.556384963695,401.669790618845,11.766146433845801,73.19192050782041,4.43769574914004,1
5.74450415704876,208.070051788005,19457.6394811053,6.69394937956654,333.77577661081403,362.062489792536,15.60372925425,82.31785396122959,3.53350014987803,1
7.33347772602672,233.721355077533,16066.552124395601,8.1819880648444,224.21250304477903,401.739308713282,15.3139777492063,81.8420621564831,4.77266270077937,1
6.99168515292879,152.976217105854,20389.5938157474,2.64838990685916,331.252916357735,460.146174154646,15.485377868080802,69.6700377693178,3.72482356033737,1
6.90381697778662,258.526841701494,35455.7096121539,4.881376648214,206.247229446338,318.622622321314,13.9617396107166,65.8666791941952,3.8678433026408303,1
5.7366757089426,180.290907620224,12683.483292056,7.907876694584349,423.876296989114,415.006575570381,12.392869404484,83.7070453562157,2.74179130834543,1
7.08079450427684,227.432662945287,32102.190705252204,3.64684751246854,321.671073434023,433.27649073049895,11.6900912200323,57.0496898989104,3.5810368814210998,0
9.29801800809601,163.03883457523798,13990.513403072,4.2497016199954905,333.77577661081403,399.477357819107,15.3658835637623,83.92316814673859,3.6813242439844,0
8.08265712549144,213.755176931466,21689.6342972432,8.77178409229181,325.034264651036,508.116472663186,17.0382122000601,66.396292946768,5.2471301485472495,0
5.49851469322949,180.82511376202302,21542.830032429498,6.707094592349111,352.25071130399004,419.51295764923907,13.183431560483902,68.9043702218294,3.07481542783698,1
0.227499050202199,152.530111176423,39028.5993402908,3.46249204767928,283.693782234297,443.029232128628,13.2019432038292,62.322711106917296,3.54574143756791,1
10.1884326549507,286.567990820978,7105.800708757531,9.84054042532552,321.686058505068,437.87950847395797,12.8715990663923,78.73205510702029,4.63524348254949,0
7.682923444847809,217.788932209394,31150.513421162403,8.02166779412743,333.77577661081403,594.702545757373,12.1942315714515,77.16978862354341,3.54273108695861,1
4.9435084435268895,267.533026875612,11870.4248521101,8.877868642134331,333.77577661081403,417.412531195674,15.252794213747,22.7497350368924,5.07084157737487,0
7.8903542735349,180.158098045591,32160.5339234497,7.77348408574696,360.283983425975,344.55061925335406,11.246460375624302,60.29218733177521,3.2095880584520002,1
4.40050903862746,119.334035645264,19100.087123976202,11.753903657479999,333.77577661081403,328.39976349273303,14.9121086799871,49.356509229325,4.01080912297965,0
7.1361026125735405,186.58270576955601,19502.538967194,8.095426538132969,305.430011055595,355.93723830299,15.6451297863085,73.88561213038649,2.57419177197541,1
8.13137523356901,177.095312491742,13238.070297753,6.67874061553839,333.77577661081403,450.71833408266195,20.603574418031897,85.105892029354,3.54281074846126,0
8.3982610602783,177.347213667972,18003.257284633102,7.39092401712103,333.77577661081403,498.36537661237503,10.3512978295216,55.7156602285666,2.62786246996699,0
8.75948871453665,219.921389968037,33364.9181228795,5.687072312759991,324.038505726828,443.548006489933,17.7633428330593,79.74786822370741,2.88957810981034,0
3.33762899796345,216.257086515042,42310.8274981695,8.13066328505276,333.77577661081403,352.26407394794,14.0296727368069,52.7609607010149,3.30019188268826,0
7.08079450427684,171.592236535021,14784.755660613,7.404582502297139,351.875507544188,366.669512466314,10.5043033761614,57.86215684647839,3.21016808871986,0
5.38630735210163,212.59299050855998,40149.3165568616,8.12423191248555,318.791667229224,355.546420336006,17.3488016658802,64.21090504359701,3.66256346509406,0
7.08079450427684,190.929255783144,20661.4110627304,10.1754837760274,299.345576291984,471.0626398509,9.22598527269008,60.0235227732865,4.969149725035599,0
6.150553015211821,212.819377438647,15017.747281118702,5.544435529850251,319.494951919524,279.44706566598,12.850505624337199,75.0287927113513,4.810537179482,0
7.08079450427684,162.62628692579702,21318.9616851051,7.57527880824292,289.208407657033,457.811555622991,7.47731503260576,60.23847784254129,4.51498162374723,0
6.31943154495973,180.96562086209,36278.7183087971,9.9605520651633,275.591745729702,307.691360614722,18.1969309465336,93.5942460303395,2.65312668833881,1
7.08079450427684,164.317101764715,25236.7013164683,4.365238215077411,350.584345398565,413.692224660199,15.421144237817499,45.9794019091576,3.72377603814946,0
6.27247499090129,190.200713127696,14642.2055400052,9.734512546383279,399.052941139551,448.568259778913,16.5571766346329,74.43538861922171,4.61253578038392,1
7.647871554133579,160.774353446165,29000.5897119255,7.21740933900504,333.77577661081403,438.80096074695604,13.182500566500401,67.0999694296808,3.07867272382158,1
6.84414176743572,184.393042697298,41408.1148216618,6.4599873217121395,333.77577661081403,398.04680429896104,13.1664157500975,68.8906201225837,3.41285317471362,1
7.3503789866846905,193.633366843424,26736.0855673688,10.4165888805776,309.41688280221,557.4956846795279,16.519722226475302,61.0773828718781,3.66392218392302,0
8.00077580132249,237.519250496708,18419.132883475,8.323329911892769,308.006320983026,396.376554284094,13.4925356450977,82.7532777661235,4.51920951778003,0
8.347949482501889,231.203101423373,13533.2300329752,7.62360358316921,313.671127417752,527.380870954148,18.663901084453197,58.052866071318796,4.21786143057585,0
8.75692685923555,218.63775892267103,21752.0297132667,6.454876484142469,276.278100189077,356.075768850077,15.7131485159426,67.0496388620451,2.94567172682387,1
5.59662784973647,177.21379169764901,17925.352120318898,8.435470110486321,303.73416591679796,552.308705514529,10.3399855948375,57.820611132512795,5.23511112068572,0
8.47324906416693,129.240080621576,20465.5886091625,7.2129166808926,333.77577661081403,590.906573583042,15.2927057228883,63.939820688927895,4.810185430241,1
6.02099536281559,178.500296995917,13095.1491606575,7.94480245012262,333.77577661081403,437.298995318181,13.7707832153528,59.872433044301005,4.80601662492802,0
5.96727422786675,187.08508398993598,30846.5854741233,7.281105533226089,339.063714810929,323.962695049449,12.651853984752801,72.2735904472921,3.9145436114579097,0
6.38171957970029,199.63502766045602,20453.8165013139,5.848734854157879,333.77577661081403,344.599509277293,16.6514146574718,68.3130832626322,4.65769498151645,0
4.33405780551453,155.829350408126,13351.4138299624,8.60392676154262,321.786965271776,387.5218330595151,7.80944453932,77.8792190550178,2.61353209721499,0
6.58249974720165,200.733106898065,23720.481730479903,8.5658316054361,353.008115085245,458.362732915016,13.0018806397112,79.529338179843,4.15201412696015,0
7.974065001358429,160.224181654319,29477.7643989219,2.45601359620748,324.055592234572,371.211951323815,18.6939150439438,54.280623851348,4.0690866977984,0
7.03168405064578,201.002105931036,24510.5075584007,5.818273622676919,401.26883201638395,371.61639710329695,12.846818967375,89.1924333835476,4.42218285740758,0
8.23714263389701,190.05969494125802,20015.3981059345,8.385216673487099,356.091761337426,377.682097165052,17.7409436358205,37.713878060291705,4.93910944137509,0
6.50487622234118,159.18213878156,13403.086388826101,6.95828422387255,296.076914058937,359.974436584918,15.636850182061698,63.5143119467448,3.74844340110242,1
5.1743459983462,234.328569074235,11746.607522157099,6.961265386435571,314.98680045072,407.102301677568,13.771679971240099,36.183535871813,3.68914499213858,0
7.83397082358421,240.832528518044,25694.873705517002,4.30050925491366,301.760385590763,442.741388849246,16.889097875832903,96.8995758348674,4.81491687707063,1
11.0694562890546,256.20198026290797,43536.0208740911,4.04762047058959,333.77577661081403,433.476011349698,12.427394922392399,55.7329912519242,4.880512381417231,0
7.6119823888796505,190.662803598641,9138.029344256558,5.224256299847241,329.58067891627104,577.44471274054,17.2093673715764,65.333241190707,6.4947485559909905,0
8.311271181077599,206.10775844471198,20562.5133908909,9.82047329747856,333.77577661081403,479.032320340378,21.7411436011252,80.0126440200006,4.46204573797718,1
7.371050302429531,214.49661045715698,25630.320036999703,4.43266929037212,335.754438596065,469.91455147923597,12.5091639404987,62.797277152661295,2.56029914761491,0
6.18592489205205,236.034782649258,1198.94369900818,6.1400331640312,374.095387969048,436.236198253572,11.093810616625,99.77507788538941,4.090264381918479,1
10.201425755101099,190.799078987245,8918.89260003382,4.8998748098927996,306.495369498308,331.378951935031,18.5254336297991,68.5474475358255,3.9644495882197406,0
9.22848420884726,200.710330400207,26744.231526274198,6.83336024165987,339.820718705392,363.950990820308,14.1447723073755,86.9502002603698,4.829753513504481,0
3.9065675142870497,152.81884608209998,17857.7168942876,7.36306014913332,324.382843061876,342.408790968701,7.63719827682661,75.2013462894307,3.20479572591089,0
3.8788793890688,177.712840928366,21937.4715690281,7.369768571309861,299.241623904849,447.30375575365906,12.4519118792173,63.163113455926,4.92771107549706,0
8.903733775089481,194.216275243167,13319.495705340702,5.56689579210772,323.424362417699,317.349244340827,17.130157597690697,61.428790549027795,4.36516964164401,0
7.26659453474728,176.853696335811,14859.0596606786,8.2617781524536,327.172252442954,445.037455951645,19.923704000913602,87.0661309776802,3.3574394706569803,0
6.27727737127444,148.18601327640698,22916.5722417737,5.03563321121916,333.77577661081403,474.617953582368,9.60415496471461,61.835711672537,3.61932118192018,0
7.64887792770354,188.5069774161,22510.9750698624,8.61720814675568,333.77577661081403,393.293538996726,12.854519109800401,73.3135029307326,4.95353386299842,0
8.264090516352201,216.55188702929297,23556.9343532733,5.830685294230831,333.500537805193,450.85749146033305,8.667720302268041,39.8041788343276,3.41051071556816,1
8.09181233214819,200.97330149823898,26472.691802877598,6.72568018368091,333.77577661081403,432.189931396669,13.7986551347034,32.6670779896195,4.37003123836067,0
7.095569331079981,196.734927228724,30235.1708031344,5.984901234985349,308.203694130502,453.954757324887,16.0627389725385,31.555010162203196,4.8612762917289105,0
6.71486237822196,236.542050566853,33197.150526851496,4.95851692993056,331.48453007805,402.94655743699997,14.841181957533697,66.396292946768,4.59376368202307,0
7.904053370906861,217.77163128140998,23575.9914302469,7.49302419260625,279.146682979601,548.155382655983,10.3295579999204,65.1805427590462,3.13728042158282,0
6.22782679481591,169.926221613216,22550.492264225097,4.9735927062220195,297.404497418123,460.415386408188,20.789591712522398,93.300732900852,4.0073474851871405,1
7.29436443302568,191.77362022797797,41569.9519850988,5.31111203195696,321.32055106371297,342.50138724229,13.792535167923301,54.463524613615895,3.33658233223275,0
5.01804587038392,194.668167131355,27317.099444298903,6.15548365251999,333.77577661081403,313.47795930261003,10.40747880366,85.68527247401491,5.0351537069239996,0
5.16622596982691,135.712166055042,12060.0095271727,8.637097862227549,333.77577661081403,362.217257900647,11.185553890236099,76.0670637636374,4.60831939433038,0
7.45912417321774,195.028716812753,33173.4994093615,7.551373984045269,333.77577661081403,534.1669972042209,17.3340515385368,38.36806808930991,3.54475152142588,1
7.08079450427684,188.743562452647,19037.4626375091,6.03423606360106,333.77577661081403,388.065856740599,15.149068262969301,78.49941803300551,2.7236505400964903,1
9.13082810844535,209.743043750669,11643.663475765,6.59468230663049,326.394576843767,509.66178162982806,11.274064772375699,67.5282878995858,3.07413430470019,0
5.81354648799332,184.03177581948398,10112.2073222907,6.53699217612483,309.451186652432,441.594026756038,11.4381752807093,77.508192773793,3.7214259331506097,0
10.308477656813698,217.21974643163298,27653.2351844107,8.912266340684619,369.53120635323194,382.95150483896896,6.580401550826251,59.5760399105859,3.28507705246984,0
7.04024497843056,192.95598252411202,20988.4294096927,6.42235901088742,320.948844249737,381.35734987456703,15.3964550734664,88.29846498119491,3.9934097636858303,0
5.23000318952593,176.71402344076802,27971.891806145097,7.59798058283957,413.914000522445,440.355373773192,14.423614126988499,72.8373702055684,3.04561210593435,0
7.81306762494634,183.697479594985,9812.1224634673,7.607639271731981,400.37352628416903,539.6107974856919,12.3480833265448,90.39027660429541,4.713719499272781,0
5.432512085237759,231.351575760299,14970.6472435698,9.180703191789359,409.98846079591203,448.86474110145105,10.8382488229527,65.54821585708571,3.8744253151616097,1
3.9890320783017796,216.07613788740298,40175.2060914175,7.48742275652791,309.800796387098,399.047180870692,11.1867388867549,86.9574638658799,4.40941417556328,0
